ID,Education
501,Graduate
502,Graduate Professional
503,Graduate
504,Post Graduate
505,12th Pass
506,10th Pass
507,Graduate Professional
508,Graduate Professional
509,Post Graduate
510,12th Pass
511,Graduate
512,10th Pass
513,12th Pass
514,10th Pass
515,Graduate
516,Graduate
517,10th Pass
518,Post Graduate
519,Graduate
520,10th Pass
521,12th Pass
522,10th Pass
523,10th Pass
524,Graduate
525,Graduate Professional
526,12th Pass
527,Post Graduate
528,Post Graduate
529,12th Pass
530,10th Pass
531,Graduate
532,12th Pass
533,Graduate
534,Graduate Professional
535,12th Pass
536,Graduate
537,Graduate Professional
538,Graduate
539,Graduate
540,Graduate Professional
541,8th Pass
542,Graduate
543,Graduate
544,Graduate
545,Graduate Professional
546,12th Pass
547,Graduate
548,Graduate
549,Graduate
550,Graduate Professional
551,12th Pass
552,Graduate
553,10th Pass
554,Graduate
555,Graduate
556,Graduate
557,12th Pass
558,10th Pass
559,10th Pass
560,10th Pass
561,Graduate
562,10th Pass
563,Graduate
564,12th Pass
565,Graduate
566,12th Pass
567,10th Pass
568,10th Pass
569,12th Pass
570,Post Graduate
571,Graduate
572,12th Pass
573,Graduate Professional
574,12th Pass
575,12th Pass
576,12th Pass
577,12th Pass
578,12th Pass
579,Graduate
580,12th Pass
581,Graduate
582,12th Pass
583,10th Pass
584,12th Pass
585,12th Pass
586,Post Graduate
587,12th Pass
588,Graduate
589,Graduate
590,12th Pass
591,Graduate
592,Graduate
593,12th Pass
594,Post Graduate
595,Graduate
596,Graduate
597,Graduate
598,Graduate
599,Graduate
600,12th Pass
601,12th Pass
602,12th Pass
603,Post Graduate
604,12th Pass
605,Graduate
606,Graduate
607,Graduate
608,Graduate
609,Graduate
610,Graduate
611,10th Pass
612,10th Pass
613,Graduate
614,12th Pass
615,12th Pass
616,12th Pass
617,10th Pass
618,Graduate
619,12th Pass
620,Post Graduate
621,Graduate
622,12th Pass
623,Graduate
624,10th Pass
625,10th Pass
626,Graduate
627,Post Graduate
628,10th Pass
629,Graduate
630,10th Pass
631,Graduate
632,Graduate
633,Graduate
634,10th Pass
635,12th Pass
636,12th Pass
637,Graduate Professional
638,Graduate
639,12th Pass
640,12th Pass
641,12th Pass
642,Post Graduate
643,Graduate
644,12th Pass
645,Graduate
646,Post Graduate
647,Graduate
648,12th Pass
649,Graduate
650,Graduate
651,Graduate
652,12th Pass
653,Graduate
654,Post Graduate
655,Post Graduate
656,12th Pass
657,12th Pass
658,Graduate
659,Post Graduate
660,Graduate
661,12th Pass
662,Graduate Professional
663,Graduate
664,Graduate
665,Graduate Professional
666,Graduate Professional
667,12th Pass
668,Graduate
669,Graduate Professional
670,Graduate
671,12th Pass
672,Post Graduate
673,12th Pass
674,Graduate
675,Post Graduate
676,Graduate Professional
677,Graduate
678,Graduate
679,Graduate
680,12th Pass
681,12th Pass
682,Graduate Professional
683,Graduate Professional
684,12th Pass
685,10th Pass
686,12th Pass
687,Graduate Professional
688,Graduate
689,Graduate
690,Graduate
691,Graduate Professional
692,12th Pass
693,Graduate
694,8th Pass
695,Graduate
696,Graduate Professional
697,Graduate Professional
698,Graduate
699,Graduate Professional
700,Graduate Professional
701,Graduate Professional
702,Graduate
703,Graduate Professional
704,Graduate Professional
705,Graduate
706,12th Pass
707,Graduate
708,12th Pass
709,Graduate
710,12th Pass
711,Graduate Professional
712,10th Pass
713,Graduate Professional
714,12th Pass
715,Graduate Professional
716,10th Pass
717,Graduate
718,Graduate
719,Graduate Professional
720,Graduate
721,8th Pass
722,Graduate Professional
723,Graduate
724,12th Pass
725,8th Pass
726,8th Pass
727,Graduate
728,Graduate
729,Post Graduate
730,Graduate
731,Graduate Professional
732,Graduate
733,12th Pass
734,Graduate
735,Graduate Professional
736,Post Graduate
737,Graduate
738,Post Graduate
739,Graduate Professional
740,12th Pass
741,Graduate Professional
742,Graduate
743,Post Graduate
744,Graduate
745,Post Graduate
746,Graduate Professional
747,Post Graduate
748,Graduate Professional
749,Graduate Professional
750,Graduate
751,Graduate
752,Graduate
753,8th Pass
754,Graduate
755,Graduate Professional
756,Post Graduate
757,Graduate
758,Graduate
759,Graduate
760,12th Pass
761,Graduate
762,Graduate Professional
763,Graduate Professional
764,Graduate
765,12th Pass
766,Graduate
767,Graduate
768,Graduate
769,8th Pass
770,Graduate
771,Graduate
772,8th Pass
773,Graduate Professional
774,Graduate Professional
775,Graduate
776,Graduate
777,Graduate
778,12th Pass
779,Graduate
780,Graduate
781,Graduate Professional
782,Graduate
783,Graduate
784,Graduate
785,12th Pass
786,Post Graduate
787,Graduate
788,Post Graduate
789,12th Pass
790,12th Pass
791,10th Pass
792,Graduate
793,Post Graduate
794,Graduate
795,Post Graduate
796,Graduate
797,12th Pass
798,12th Pass
799,Graduate
800,12th Pass
801,12th Pass
802,12th Pass
803,12th Pass
804,10th Pass
805,Graduate Professional
806,10th Pass
807,12th Pass
808,8th Pass
809,Graduate
810,12th Pass
811,12th Pass
812,Graduate
813,10th Pass
814,12th Pass
815,Graduate
816,Post Graduate
817,10th Pass
818,Graduate
819,10th Pass
820,10th Pass
821,Graduate
822,Graduate
823,12th Pass
824,12th Pass
825,Graduate
826,12th Pass
827,12th Pass
828,Graduate
829,10th Pass
830,12th Pass
831,Graduate
832,12th Pass
833,Graduate
834,12th Pass
835,Graduate
836,10th Pass
837,Graduate
838,10th Pass
839,Post Graduate
840,Graduate
841,12th Pass
842,10th Pass
843,10th Pass
844,12th Pass
845,12th Pass
846,12th Pass
847,Graduate
848,Graduate
849,12th Pass
850,12th Pass
851,12th Pass
852,Post Graduate
853,Graduate Professional
854,Graduate
855,Graduate
856,Graduate
857,Post Graduate
858,Graduate
859,10th Pass
860,Post Graduate
861,12th Pass
862,12th Pass
863,12th Pass
864,12th Pass
865,12th Pass
866,Graduate Professional
867,Graduate
868,10th Pass
869,12th Pass
870,Graduate
871,Graduate
872,12th Pass
873,10th Pass
874,Post Graduate
875,12th Pass
876,10th Pass
877,Graduate
878,12th Pass
879,Graduate
880,10th Pass
881,10th Pass
882,Graduate
883,Post Graduate
884,Post Graduate
885,10th Pass
886,Post Graduate
887,Graduate
888,Post Graduate
889,10th Pass
890,Graduate
891,Graduate Professional
892,12th Pass
893,Graduate
894,12th Pass
895,Graduate
896,12th Pass
897,Graduate
898,12th Pass
899,12th Pass
900,12th Pass
901,Post Graduate
902,12th Pass
903,Graduate Professional
904,Graduate
905,Post Graduate
906,Graduate
907,Graduate
908,Post Graduate
909,12th Pass
910,Graduate Professional
911,Graduate
912,Post Graduate
913,Post Graduate
914,Post Graduate
915,Graduate
916,Graduate
917,Graduate
918,Graduate Professional
919,Graduate Professional
920,Graduate
921,Graduate
922,Graduate
923,Graduate
924,Post Graduate
925,10th Pass
926,Post Graduate
927,Post Graduate
928,12th Pass
929,12th Pass
930,Post Graduate
931,12th Pass
932,Graduate
933,10th Pass
934,12th Pass
935,10th Pass
936,12th Pass
937,Post Graduate
938,Graduate
939,10th Pass
940,12th Pass
941,Graduate
942,Graduate
943,Graduate
944,12th Pass
945,Post Graduate
946,10th Pass
947,Graduate Professional
948,Graduate Professional
949,Post Graduate
950,12th Pass
951,Post Graduate
952,Post Graduate
953,Graduate
954,Graduate
955,Graduate Professional
956,Graduate
957,Graduate Professional
958,Graduate
959,Graduate
960,Graduate
961,Graduate Professional
962,Post Graduate
963,Post Graduate
964,Graduate Professional
965,Post Graduate
966,Graduate Professional
967,12th Pass
968,Post Graduate
969,Graduate
970,10th Pass
971,Graduate
972,10th Pass
973,Graduate Professional
974,Graduate Professional
975,Graduate Professional
976,Graduate
977,Graduate Professional
978,Graduate Professional
979,Graduate Professional
980,12th Pass
981,Graduate
982,12th Pass
983,Graduate Professional
984,Graduate Professional
985,10th Pass
986,Post Graduate
987,Post Graduate
988,Graduate
989,Post Graduate
990,Graduate
991,12th Pass
992,Graduate Professional
993,Post Graduate
994,Post Graduate
995,Graduate
996,Post Graduate
997,12th Pass
998,Post Graduate
999,10th Pass
1000,12th Pass
1001,Graduate Professional
1002,Post Graduate
1003,Post Graduate
1004,Post Graduate
1005,Post Graduate
1006,Post Graduate
1007,12th Pass
1008,12th Pass
1009,12th Pass
1010,Graduate
1011,Post Graduate
1012,Post Graduate
1013,Post Graduate
1014,Graduate Professional
1015,Post Graduate
1016,Graduate
1017,10th Pass
1018,Post Graduate
1019,Graduate
1020,10th Pass
1021,Post Graduate
1022,Graduate
1023,10th Pass
1024,12th Pass
1025,12th Pass
1026,Graduate
1027,Graduate Professional
1028,Post Graduate
1029,Post Graduate
1030,Graduate
1031,12th Pass
1032,Graduate Professional
1033,Graduate
1034,Graduate
1035,Graduate Professional
1036,10th Pass
1037,Post Graduate
1038,Graduate
1039,Graduate
1040,Graduate
1041,Graduate
1042,Post Graduate
1043,12th Pass
1044,12th Pass
1045,Post Graduate
1046,Graduate Professional
1047,10th Pass
1048,10th Pass
1049,Post Graduate
1050,Graduate
1051,Post Graduate
1052,Graduate
1053,Graduate Professional
1054,10th Pass
1055,Graduate Professional
1056,Graduate
1057,Post Graduate
1058,12th Pass
1059,12th Pass
1060,Graduate
1061,10th Pass
1062,Graduate Professional
1063,Graduate
1064,10th Pass
1065,12th Pass
1066,Graduate Professional
1067,Post Graduate
1068,Graduate
1069,Graduate
1070,Graduate Professional
1071,10th Pass
1072,Graduate
1073,Post Graduate
1074,12th Pass
1075,Graduate
1076,12th Pass
1077,10th Pass
1078,Graduate
1079,10th Pass
1080,Graduate
1081,Graduate
1082,Graduate
1083,Graduate
1084,Graduate
1085,Graduate
1086,Graduate
1087,Graduate
1088,Graduate
1089,Post Graduate
1090,Graduate
1091,10th Pass
1092,10th Pass
1093,12th Pass
1094,Graduate
1095,10th Pass
1096,Graduate
1097,12th Pass
1098,Graduate
1099,Graduate
1100,12th Pass
1101,12th Pass
1102,12th Pass
1103,Graduate
1104,Graduate Professional
1105,Post Graduate
1106,Graduate
1107,Graduate
1108,10th Pass
1109,Graduate
1110,12th Pass
1111,Graduate
1112,12th Pass
1113,Graduate
1114,Post Graduate
1115,12th Pass
1116,10th Pass
1117,Graduate
1118,Graduate
1119,Graduate
1120,Graduate
1121,Post Graduate
1122,10th Pass
1123,Graduate
1124,10th Pass
1125,Graduate
1126,Post Graduate
1127,Post Graduate
1128,Post Graduate
1129,Post Graduate
1130,Graduate
1131,Post Graduate
1132,Post Graduate
1133,Post Graduate
1134,Graduate
1135,Graduate
1136,12th Pass
1137,Post Graduate
1138,Post Graduate
1139,Post Graduate
1140,Graduate
1141,10th Pass
1142,12th Pass
1143,10th Pass
1144,12th Pass
1145,Post Graduate
1146,Graduate
1147,12th Pass
1148,10th Pass
1149,Graduate
1150,10th Pass
1151,12th Pass
1152,Graduate
1153,Graduate
1154,Graduate Professional
1155,Graduate
1156,12th Pass
1157,Post Graduate
1158,Post Graduate
1159,Graduate
1160,Graduate
1161,Graduate
1162,Graduate
1163,Post Graduate
1164,Graduate
1165,12th Pass
1166,Graduate
1167,Graduate
1168,Graduate
1169,Post Graduate
1170,Graduate
1171,Graduate
1172,Graduate Professional
1173,12th Pass
1174,12th Pass
1175,Graduate
1176,10th Pass
1177,Graduate
1178,Graduate
1179,Graduate
1180,12th Pass
1181,12th Pass
1182,Graduate
1183,12th Pass
1184,12th Pass
1185,10th Pass
1186,12th Pass
1187,Graduate
1188,12th Pass
1189,Graduate
1190,Post Graduate
1191,10th Pass
1192,Graduate Professional
1193,Post Graduate
1194,Graduate Professional
1195,Graduate Professional
1196,Graduate
1197,Post Graduate
1198,Graduate
1199,12th Pass
1200,Doctorate
1201,12th Pass
1202,Graduate
1203,10th Pass
1204,12th Pass
1205,12th Pass
1206,10th Pass
1207,12th Pass
1208,10th Pass
1209,10th Pass
1210,Graduate
1211,Post Graduate
1212,12th Pass
1213,10th Pass
1214,Graduate
1215,12th Pass
1216,Graduate
1217,10th Pass
1218,12th Pass
1219,12th Pass
1220,10th Pass
1221,Graduate
1222,12th Pass
1223,Graduate Professional
1224,12th Pass
1225,Post Graduate
1226,12th Pass
1227,Post Graduate
1228,Graduate
1229,Post Graduate
1230,Graduate Professional
1231,Graduate
1232,Graduate Professional
1233,10th Pass
1234,Post Graduate
1235,Post Graduate
1236,12th Pass
1237,12th Pass
1238,Graduate
1239,12th Pass
1240,12th Pass
1241,Post Graduate
1242,12th Pass
1243,Post Graduate
1244,Graduate
1245,12th Pass
1246,Graduate
1247,Graduate
1248,12th Pass
1249,Graduate
1250,12th Pass
1251,Post Graduate
1252,10th Pass
1253,12th Pass
1254,12th Pass
1255,12th Pass
1256,12th Pass
1257,12th Pass
1258,12th Pass
1259,Post Graduate
1260,Post Graduate
1261,12th Pass
1262,Post Graduate
1263,Graduate
1264,Graduate
1265,Graduate
1266,12th Pass
1267,Post Graduate
1268,12th Pass
1269,12th Pass
1270,Graduate
1271,Graduate
1272,12th Pass
1273,Graduate
1274,10th Pass
1275,Graduate
1276,Post Graduate
1277,Graduate
1278,12th Pass
1279,12th Pass
1280,12th Pass
1281,8th Pass
1282,10th Pass
1283,Post Graduate
1284,12th Pass
1285,12th Pass
1286,Graduate Professional
1287,Post Graduate
1288,12th Pass
1289,Graduate Professional
1290,Graduate
1291,12th Pass
1292,Graduate
1293,Post Graduate
1294,Graduate
1295,12th Pass
1296,Post Graduate
1297,Post Graduate
1298,Graduate
1299,Graduate
1300,Post Graduate
1301,12th Pass
1302,Post Graduate
1303,Doctorate
1304,Graduate
1305,Post Graduate
1306,Graduate
1307,10th Pass
1308,Graduate
1309,Graduate Professional
1310,Graduate
1311,Post Graduate
1312,Graduate Professional
1313,Post Graduate
1314,Post Graduate
1315,Graduate Professional
1316,Post Graduate
1317,Graduate
1318,Graduate Professional
1319,Post Graduate
1320,Graduate
1321,Post Graduate
1322,Graduate
1323,Post Graduate
1324,Graduate
1325,Graduate Professional
1326,12th Pass
1327,Graduate
1328,Graduate
1329,12th Pass
1330,Graduate Professional
1331,Graduate Professional
1332,Graduate
1333,Post Graduate
1334,Post Graduate
1335,Graduate
1336,Graduate Professional
1337,Post Graduate
1338,Post Graduate
1339,12th Pass
1340,12th Pass
1341,10th Pass
1342,Graduate Professional
1343,Graduate Professional
1344,10th Pass
1345,Graduate Professional
1346,Post Graduate
1347,Graduate Professional
1348,10th Pass
1349,Graduate
1350,Post Graduate
1351,10th Pass
1352,Graduate Professional
1353,Graduate
1354,12th Pass
1355,10th Pass
1356,10th Pass
1357,Post Graduate
1358,Graduate
1359,Graduate Professional
1360,Graduate Professional
1361,10th Pass
1362,Graduate Professional
1363,Graduate Professional
1364,12th Pass
1365,Graduate
1366,Graduate
1367,12th Pass
1368,Graduate Professional
1369,12th Pass
1370,Graduate Professional
1371,Graduate
1372,12th Pass
1373,Graduate Professional
