ID,Education
261,Doctorate
262,Post Graduate
263,12th Pass
264,Graduate
265,Post Graduate
266,Graduate
267,12th Pass
268,12th Pass
269,Graduate
270,Graduate
271,Graduate Professional
272,Graduate
273,Post Graduate
274,Graduate
275,12th Pass
276,Graduate
277,Graduate
278,Graduate Professional
279,Graduate
280,Graduate
281,8th Pass
282,Graduate
283,Graduate
284,Graduate
285,10th Pass
286,Graduate
287,Graduate Professional
288,Post Graduate
289,Graduate
290,Post Graduate
291,Post Graduate
292,12th Pass
293,Graduate Professional
294,12th Pass
295,12th Pass
296,Graduate
297,Graduate Professional
298,Graduate
299,Post Graduate
300,Graduate Professional
301,Graduate Professional
302,Graduate
303,Graduate
304,Post Graduate
305,Graduate Professional
306,Graduate Professional
307,12th Pass
308,10th Pass
309,Graduate
310,12th Pass
311,Graduate Professional
312,Graduate
313,Post Graduate
314,Graduate
315,Graduate Professional
316,Graduate
317,12th Pass
318,Graduate Professional
319,Graduate
320,Graduate
321,Post Graduate
322,10th Pass
323,Graduate Professional
324,Post Graduate
325,Graduate Professional
326,Graduate
327,Graduate
328,Graduate Professional
329,Graduate
330,Graduate Professional
331,Graduate Professional
332,Graduate Professional
333,Graduate
334,10th Pass
335,Graduate
336,Graduate Professional
337,Graduate
338,Graduate
339,Graduate
340,Graduate
341,12th Pass
342,10th Pass
343,12th Pass
344,10th Pass
345,Graduate
346,Post Graduate
347,Graduate
348,Graduate
349,Post Graduate
350,Graduate Professional
351,Graduate Professional
352,Post Graduate
353,Post Graduate
354,Post Graduate
355,Graduate Professional
356,Graduate
357,12th Pass
358,Post Graduate
359,Graduate
360,12th Pass
361,Graduate
362,Graduate Professional
363,Graduate Professional
364,Graduate
365,Graduate Professional
366,Graduate
367,Post Graduate
368,10th Pass
369,Post Graduate
370,12th Pass
371,Graduate
372,Graduate Professional
373,12th Pass
374,Graduate Professional
375,Post Graduate
376,Graduate
377,Graduate
378,Graduate
379,12th Pass
380,10th Pass
381,12th Pass
382,10th Pass
383,Graduate
384,Post Graduate
385,Graduate Professional
386,Graduate
387,Graduate
388,Post Graduate
389,12th Pass
390,Graduate
391,12th Pass
392,12th Pass
393,10th Pass
394,10th Pass
395,Graduate
396,12th Pass
397,Graduate
398,Graduate Professional
399,Graduate
400,Graduate
401,Graduate Professional
402,Graduate
403,Others
404,Graduate
405,Post Graduate
406,Graduate
407,12th Pass
408,12th Pass
409,12th Pass
410,Graduate
411,10th Pass
412,Post Graduate
413,10th Pass
414,Graduate
415,10th Pass
416,Graduate
417,Graduate
418,Graduate
419,Post Graduate
420,Graduate
421,Graduate
422,Graduate
423,Post Graduate
424,Graduate
425,Post Graduate
426,Post Graduate
427,Graduate
428,Graduate Professional
429,Graduate
430,Post Graduate
431,Graduate
432,Graduate
433,12th Pass
434,Graduate
435,Graduate Professional
436,Graduate
437,Graduate
438,Graduate
439,Post Graduate
440,12th Pass
441,10th Pass
442,12th Pass
443,Graduate
444,Graduate Professional
445,Post Graduate
446,Graduate Professional
447,Graduate
448,Post Graduate
449,Graduate
450,10th Pass
451,Post Graduate
452,Post Graduate
453,Post Graduate
454,Graduate Professional
455,Graduate
456,Graduate
457,10th Pass
458,10th Pass
459,Post Graduate
460,Post Graduate
461,Graduate Professional
462,Graduate Professional
463,12th Pass
464,Graduate
465,Graduate
466,12th Pass
467,Graduate
468,Graduate
469,Graduate
470,Post Graduate
471,Post Graduate
472,Graduate
473,10th Pass
474,Graduate
475,12th Pass
476,Post Graduate
477,Graduate
478,12th Pass
479,Graduate
480,Graduate
481,Graduate
482,Graduate
483,Graduate Professional
484,Graduate
485,Graduate
486,Graduate
487,Graduate
488,Graduate
489,Post Graduate
490,Graduate
491,Graduate
492,Graduate Professional
493,12th Pass
494,Graduate
495,Graduate
496,12th Pass
497,Post Graduate
498,Graduate
499,Graduate
500,12th Pass
501,12th Pass
502,Graduate
503,Graduate
504,Graduate
505,12th Pass
506,Post Graduate
507,Graduate Professional
508,Graduate Professional
509,Graduate
510,Post Graduate
511,Graduate
512,Graduate
513,Post Graduate
514,Graduate
515,12th Pass
516,Graduate
517,Graduate
518,Graduate
519,Graduate
520,12th Pass
521,Graduate Professional
522,10th Pass
523,Graduate
524,Graduate
525,Graduate
526,Graduate
527,Post Graduate
528,Graduate
529,Post Graduate
530,Post Graduate
531,Graduate
532,Graduate
533,10th Pass
534,Graduate
535,Post Graduate
536,Graduate Professional
537,12th Pass
538,Graduate
539,12th Pass
540,12th Pass
541,Graduate
542,Graduate
543,Post Graduate
544,Graduate
545,Graduate
546,12th Pass
547,12th Pass
548,Graduate
549,Graduate Professional
550,Graduate
551,12th Pass
552,Post Graduate
553,10th Pass
554,Graduate
555,Graduate
556,Post Graduate
557,Graduate
558,Graduate
559,Post Graduate
560,12th Pass
561,12th Pass
562,Graduate
563,Post Graduate
564,Graduate
565,Graduate
566,Post Graduate
567,Graduate
568,Graduate
569,Graduate Professional
570,Graduate
571,Graduate
572,Graduate
573,Graduate
574,12th Pass
575,12th Pass
576,12th Pass
577,12th Pass
578,12th Pass
579,Graduate
580,12th Pass
581,12th Pass
582,12th Pass
583,Graduate
584,12th Pass
585,Graduate
586,Graduate Professional
587,Graduate
588,Graduate
589,Graduate
590,Graduate
591,Graduate Professional
592,12th Pass
593,10th Pass
594,Graduate
595,Post Graduate
596,Graduate Professional
597,Graduate
598,12th Pass
599,Graduate
600,12th Pass
601,Graduate
602,12th Pass
603,Post Graduate
604,Graduate
605,12th Pass
606,Graduate
607,Graduate
608,Graduate
609,Post Graduate
610,Graduate
611,10th Pass
612,Graduate
613,Graduate
614,Graduate
615,12th Pass
616,Graduate
617,Post Graduate
618,10th Pass
619,Graduate Professional
620,Graduate
621,Graduate Professional
622,Post Graduate
623,Graduate
624,12th Pass
625,12th Pass
626,Graduate
627,Graduate Professional
628,Graduate Professional
629,Graduate
630,10th Pass
631,Graduate
632,Graduate
633,Graduate Professional
634,Graduate
635,Graduate
636,Graduate
637,Post Graduate
638,12th Pass
639,Graduate Professional
640,12th Pass
641,Graduate
642,Graduate
643,12th Pass
644,Graduate
645,Graduate Professional
646,Graduate
647,Graduate
648,Post Graduate
649,Post Graduate
650,Graduate Professional
651,Graduate
652,Post Graduate
653,Graduate
654,Graduate
655,Graduate
656,Post Graduate
657,Graduate
658,Graduate Professional
659,Graduate
660,Post Graduate
661,Graduate
662,Graduate
663,Graduate
664,Graduate Professional
665,12th Pass
666,Post Graduate
667,Graduate
668,Graduate
669,12th Pass
670,Graduate
671,Graduate
672,12th Pass
673,Post Graduate
674,Graduate
675,Graduate
676,Post Graduate
677,Post Graduate
678,Graduate Professional
679,Graduate
680,12th Pass
681,Graduate
682,Graduate
683,Graduate
684,12th Pass
685,12th Pass
686,Graduate Professional
687,Graduate
688,Graduate
689,Graduate
690,Graduate
691,Post Graduate
692,Graduate
693,12th Pass
694,Graduate
695,Graduate
696,12th Pass
697,Graduate
698,Graduate
699,12th Pass
700,Post Graduate
701,Graduate Professional
702,Graduate
703,Post Graduate
704,Post Graduate
705,Graduate
706,Graduate
707,12th Pass
708,12th Pass
709,Graduate
710,Graduate Professional
711,Graduate Professional
712,Graduate Professional
713,Post Graduate
714,Graduate
715,Post Graduate
716,Graduate
717,Graduate Professional
718,Graduate
719,Post Graduate
720,12th Pass
721,Graduate
722,Graduate
723,Graduate
724,Post Graduate
725,Post Graduate
726,Graduate
727,Graduate
728,Graduate Professional
729,Graduate Professional
730,Graduate
731,Post Graduate
732,10th Pass
733,Graduate
734,Graduate
735,Graduate
736,Graduate
737,Post Graduate
738,Graduate
739,Post Graduate
740,Graduate
741,Graduate Professional
742,Graduate
743,Graduate
744,Graduate Professional
745,10th Pass
746,Post Graduate
747,Graduate
748,Graduate
749,Graduate
750,Graduate
751,Graduate
752,Graduate
753,Graduate
754,Graduate
755,Graduate Professional
756,Graduate
757,Graduate
758,10th Pass
759,Graduate
760,Post Graduate
761,Post Graduate
762,12th Pass
763,10th Pass
764,Graduate
765,10th Pass
766,Graduate
767,12th Pass
768,Graduate
769,Post Graduate
770,Graduate Professional
771,Post Graduate
772,Post Graduate
773,Graduate
774,Graduate
775,12th Pass
776,Graduate
777,Graduate
778,Post Graduate
779,12th Pass
780,Post Graduate
781,12th Pass
782,Graduate
783,Graduate
784,Graduate
785,12th Pass
786,10th Pass
787,Graduate
788,Graduate
789,Post Graduate
790,Post Graduate
791,Graduate
792,Graduate
793,Post Graduate
794,Graduate
795,Graduate
796,Graduate
797,Graduate
798,12th Pass
799,Graduate
800,Graduate Professional
801,Graduate
802,10th Pass
803,Post Graduate
804,Graduate Professional
805,Post Graduate
806,Graduate Professional
807,Graduate Professional
808,Post Graduate
809,Graduate
810,Graduate
811,Graduate
812,Post Graduate
813,Graduate
814,Graduate
815,Post Graduate
816,Post Graduate
817,12th Pass
818,Graduate
819,Graduate Professional
820,Graduate
821,Graduate
822,Graduate
823,12th Pass
824,Post Graduate
825,Graduate
826,12th Pass
827,12th Pass
828,Graduate Professional
829,12th Pass
830,Graduate
831,Graduate
832,Graduate
833,Graduate
834,Graduate
835,Graduate
836,Post Graduate
837,Post Graduate
838,Post Graduate
839,Post Graduate
840,Graduate
841,Graduate
842,Graduate Professional
843,Post Graduate
844,12th Pass
845,Graduate
846,Graduate
847,Graduate
848,Graduate
849,Graduate
850,Post Graduate
851,Post Graduate
852,Graduate
853,12th Pass
854,Graduate
855,Graduate
856,Post Graduate
857,Graduate
858,Graduate
859,Graduate
860,10th Pass
861,Post Graduate
862,10th Pass
863,Post Graduate
864,10th Pass
865,Post Graduate
866,Graduate Professional
867,Post Graduate
868,Graduate
869,Graduate
870,12th Pass
871,12th Pass
872,Graduate
873,Graduate
874,12th Pass
875,Graduate
876,Graduate Professional
877,Graduate
878,Post Graduate
879,Graduate
880,Graduate Professional
881,Post Graduate
882,12th Pass
883,Graduate
884,Post Graduate
885,Graduate
886,Post Graduate
887,12th Pass
888,Graduate
889,12th Pass
890,12th Pass
891,Graduate
892,Graduate
893,Post Graduate
894,Graduate
895,Post Graduate
896,Graduate Professional
897,Graduate
898,Graduate
899,Post Graduate
900,Graduate
901,Graduate
902,12th Pass
903,12th Pass
904,Graduate
905,Graduate
906,Post Graduate
907,Post Graduate
908,Post Graduate
909,Graduate
910,Graduate
911,12th Pass
912,Post Graduate
913,Graduate
914,Graduate
915,Graduate
916,12th Pass
917,Post Graduate
918,Graduate Professional
919,Graduate Professional
920,Graduate
921,12th Pass
922,Graduate
923,12th Pass
924,Post Graduate
925,10th Pass
926,12th Pass
927,12th Pass
928,12th Pass
929,Graduate Professional
930,Graduate
931,Post Graduate
932,Post Graduate
933,Graduate Professional
934,Graduate
935,Post Graduate
936,12th Pass
937,10th Pass
938,12th Pass
939,Graduate
940,12th Pass
941,Graduate
942,Graduate
943,Post Graduate
944,12th Pass
945,Graduate
946,12th Pass
947,Graduate
948,Post Graduate
949,Graduate
950,12th Pass
951,Graduate
952,Graduate Professional
953,Graduate
954,Graduate
955,10th Pass
956,Graduate
957,Graduate
958,Graduate
959,Graduate
960,Graduate
961,12th Pass
962,Graduate
963,Graduate
964,Graduate
965,Graduate Professional
966,Graduate Professional
967,12th Pass
968,Post Graduate
969,Graduate
970,Post Graduate
971,Graduate
972,Graduate
973,Graduate
974,10th Pass
975,Post Graduate
976,Graduate
977,Graduate Professional
978,Graduate
979,Graduate Professional
980,Post Graduate
981,Graduate
982,Post Graduate
983,Post Graduate
984,Graduate
985,Graduate
986,Post Graduate
987,12th Pass
988,Graduate
989,Graduate Professional
990,Post Graduate
991,Post Graduate
992,Graduate Professional
993,12th Pass
994,10th Pass
995,Post Graduate
996,12th Pass
997,12th Pass
998,Post Graduate
999,10th Pass
1000,Post Graduate
1001,Graduate
1002,Post Graduate
1003,Graduate Professional
1004,12th Pass
1005,Post Graduate
1006,12th Pass
1007,Post Graduate
1008,Graduate
1009,Graduate
1010,Post Graduate
1011,Graduate Professional
1012,Post Graduate
1013,Graduate Professional
1014,12th Pass
1015,Post Graduate
1016,Graduate
1017,Graduate Professional
1018,Graduate Professional
1019,12th Pass
1020,Graduate
1021,Post Graduate
1022,Graduate
1023,Graduate Professional
1024,Graduate
1025,12th Pass
1026,Graduate
1027,12th Pass
1028,Graduate
1029,Graduate
1030,Post Graduate
1031,Post Graduate
1032,Post Graduate
1033,Post Graduate
1034,Post Graduate
1035,Graduate Professional
1036,Graduate
1037,Graduate
1038,Graduate
1039,Graduate
1040,Post Graduate
1041,Graduate
1042,Post Graduate
1043,12th Pass
1044,12th Pass
1045,Graduate
1046,Post Graduate
1047,Post Graduate
1048,12th Pass
1049,Post Graduate
1050,Graduate
1051,Graduate
1052,Graduate
1053,Graduate
1054,Post Graduate
1055,Graduate Professional
1056,Graduate
1057,Graduate
1058,Graduate
1059,10th Pass
1060,12th Pass
1061,Graduate
1062,Graduate
1063,12th Pass
1064,Graduate
1065,10th Pass
1066,12th Pass
1067,Graduate
1068,Graduate
1069,Graduate
1070,12th Pass
1071,Graduate
1072,Graduate
1073,Graduate
1074,Graduate Professional
1075,12th Pass
1076,Graduate
1077,Post Graduate
1078,Graduate
1079,Graduate
1080,Post Graduate
1081,Post Graduate
1082,Post Graduate
1083,Post Graduate
1084,Post Graduate
1085,12th Pass
1086,12th Pass
1087,Graduate
1088,Graduate
1089,Graduate
1090,Graduate Professional
1091,Graduate Professional
1092,Graduate
1093,Post Graduate
1094,Graduate
1095,Graduate
1096,Graduate Professional
1097,10th Pass
1098,Graduate Professional
1099,Graduate
1100,Graduate
1101,Graduate
1102,Graduate
1103,Graduate
1104,Graduate Professional
1105,12th Pass
1106,Graduate
1107,Graduate
1108,Graduate
1109,Graduate
1110,12th Pass
1111,Post Graduate
1112,Post Graduate
1113,Graduate Professional
1114,10th Pass
1115,Graduate
1116,Post Graduate
1117,Graduate
1118,Graduate
1119,Graduate Professional
1120,10th Pass
1121,Graduate Professional
1122,Graduate
1123,Graduate
1124,Graduate
1125,Graduate
1126,Graduate
1127,10th Pass
1128,Graduate Professional
1129,Graduate
1130,Graduate Professional
1131,12th Pass
1132,Graduate
1133,Post Graduate
1134,Graduate
1135,Graduate
1136,Graduate
1137,12th Pass
1138,Post Graduate
1139,Graduate
1140,Post Graduate
1141,Graduate
1142,Post Graduate
1143,12th Pass
1144,Graduate
1145,Graduate
1146,Post Graduate
1147,Graduate
1148,Graduate
1149,Graduate
1150,Graduate Professional
1151,Graduate
1152,Graduate
1153,Graduate
1154,Graduate
1155,12th Pass
1156,12th Pass
1157,Post Graduate
1158,Graduate
1159,Graduate
1160,Post Graduate
1161,Graduate
1162,Graduate
1163,Post Graduate
1164,Post Graduate
1165,Graduate
1166,Graduate
1167,Graduate
1168,Graduate
1169,Post Graduate
1170,12th Pass
1171,Graduate
1172,Graduate Professional
1173,Graduate
1174,Graduate
1175,Post Graduate
1176,Graduate
1177,Graduate
1178,Graduate
1179,12th Pass
1180,Post Graduate
1181,Post Graduate
1182,Graduate
1183,Graduate
1184,Graduate Professional
1185,Graduate
1186,Graduate Professional
1187,Graduate
1188,Post Graduate
1189,Graduate
1190,Graduate
1191,12th Pass
1192,Post Graduate
1193,Post Graduate
1194,Post Graduate
1195,12th Pass
1196,10th Pass
1197,Graduate Professional
1198,Graduate
1199,12th Pass
1200,12th Pass
1201,Graduate
1202,Post Graduate
1203,12th Pass
1204,12th Pass
1205,12th Pass
1206,Post Graduate
1207,Post Graduate
1208,Post Graduate
1209,Graduate
1210,12th Pass
1211,Graduate Professional
1212,Post Graduate
1213,12th Pass
1214,Graduate
1215,Graduate
1216,Post Graduate
1217,Post Graduate
1218,Graduate Professional
1219,Graduate
1220,Graduate
1221,10th Pass
1222,Post Graduate
1223,Graduate
1224,12th Pass
1225,Graduate
1226,12th Pass
1227,Post Graduate
1228,12th Pass
1229,Graduate Professional
1230,Graduate Professional
1231,10th Pass
1232,Graduate
1233,Post Graduate
1234,Post Graduate
1235,Graduate
1236,Graduate Professional
1237,Post Graduate
1238,Post Graduate
1239,Graduate Professional
1240,Post Graduate
1241,Post Graduate
1242,12th Pass
1243,Graduate Professional
1244,Graduate Professional
1245,12th Pass
1246,Post Graduate
1247,Graduate
1248,Post Graduate
1249,Post Graduate
1250,12th Pass
1251,Graduate
1252,12th Pass
1253,Post Graduate
1254,Post Graduate
1255,Post Graduate
1256,Post Graduate
1257,Graduate
1258,Graduate
1259,Post Graduate
1260,Post Graduate
1261,Post Graduate
1262,12th Pass
1263,Post Graduate
1264,Post Graduate
1265,12th Pass
1266,Post Graduate
1267,Graduate
1268,Graduate Professional
1269,Post Graduate
1270,Post Graduate
1271,Graduate
1272,12th Pass
1273,Graduate
1274,10th Pass
1275,Graduate
1276,Graduate
1277,Graduate Professional
1278,Graduate Professional
1279,Graduate
1280,Post Graduate
1281,12th Pass
1282,Graduate
1283,Post Graduate
1284,Post Graduate
1285,Graduate Professional
1286,12th Pass
1287,Post Graduate
1288,Graduate
1289,Graduate Professional
1290,Graduate Professional
1291,Graduate
1292,Post Graduate
1293,Post Graduate
1294,Post Graduate
1295,12th Pass
1296,Post Graduate
1297,Graduate
1298,Graduate
1299,10th Pass
1300,Post Graduate
1301,Graduate Professional
1302,12th Pass
1303,Post Graduate
1304,Post Graduate
1305,Graduate
1306,12th Pass
1307,Post Graduate
1308,Post Graduate
1309,Graduate Professional
1310,Graduate
1311,Post Graduate
1312,Graduate
1313,Graduate
1314,Graduate
1315,12th Pass
1316,Graduate
1317,12th Pass
1318,Graduate
1319,Post Graduate
1320,Post Graduate
1321,12th Pass
1322,Graduate
1323,Graduate Professional
1324,Graduate
1325,Post Graduate
1326,Graduate
1327,10th Pass
1328,12th Pass
1329,Post Graduate
1330,Graduate
1331,Post Graduate
1332,10th Pass
1333,Graduate Professional
1334,Post Graduate
1335,12th Pass
1336,Post Graduate
1337,Post Graduate
1338,Post Graduate
1339,Graduate
1340,Post Graduate
1341,Post Graduate
1342,Post Graduate
1343,12th Pass
1344,Graduate
1345,Graduate Professional
1346,Graduate
1347,Post Graduate
1348,12th Pass
1349,12th Pass
1350,Post Graduate
1351,Graduate Professional
1352,Graduate
1353,Post Graduate
1354,Graduate
1355,12th Pass
1356,Post Graduate
1357,Post Graduate
1358,Graduate
1359,Graduate Professional
1360,Post Graduate
1361,Graduate
1362,Graduate Professional
1363,Graduate Professional
1364,Post Graduate
1365,Graduate
1366,Graduate
1367,Graduate
1368,Graduate Professional
1369,Post Graduate
1370,Post Graduate
1371,Graduate
1372,12th Pass
1373,Post Graduate
