ID,Education
714,Post Graduate
715,Graduate Professional
716,10th Pass
717,12th Pass
718,Post Graduate
719,Post Graduate
720,12th Pass
721,Graduate
722,10th Pass
723,Graduate
724,Graduate
725,Post Graduate
726,Graduate
727,Graduate
728,Post Graduate
729,10th Pass
730,10th Pass
731,Post Graduate
732,12th Pass
733,Graduate Professional
734,12th Pass
735,10th Pass
736,Graduate
737,Post Graduate
738,Graduate Professional
739,Graduate
740,Post Graduate
741,10th Pass
742,Graduate Professional
743,Graduate
744,10th Pass
745,Doctorate
746,Post Graduate
747,Graduate
748,Post Graduate
749,Graduate
750,12th Pass
751,10th Pass
752,10th Pass
753,10th Pass
754,Graduate
755,Post Graduate
756,Graduate
757,12th Pass
758,Graduate Professional
759,Graduate
760,Graduate
761,Others
762,Post Graduate
763,10th Pass
764,Post Graduate
765,Graduate
766,12th Pass
767,12th Pass
768,10th Pass
769,Literate
770,Post Graduate
771,Graduate
772,Post Graduate
773,5th Pass
774,5th Pass
775,12th Pass
776,12th Pass
777,Graduate
778,Post Graduate
779,Graduate
780,12th Pass
781,Literate
782,10th Pass
783,Graduate
784,10th Pass
785,Post Graduate
786,Others
787,12th Pass
788,Graduate Professional
789,Post Graduate
790,Graduate
791,Graduate Professional
792,Graduate
793,10th Pass
794,Graduate
795,Graduate
796,12th Pass
797,Post Graduate
798,10th Pass
799,10th Pass
800,12th Pass
801,Others
802,10th Pass
803,Post Graduate
804,Graduate
805,10th Pass
806,Graduate
807,Post Graduate
808,Post Graduate
809,Graduate
810,10th Pass
811,Post Graduate
812,Graduate
813,Graduate
814,12th Pass
815,12th Pass
816,Graduate
817,Graduate Professional
818,Graduate
819,Post Graduate
820,Graduate Professional
821,Graduate
822,Post Graduate
823,Graduate
824,Post Graduate
825,Post Graduate
826,Doctorate
827,Graduate
828,Graduate
829,Post Graduate
830,Graduate
831,Graduate
832,Graduate
833,Post Graduate
834,12th Pass
835,12th Pass
836,10th Pass
837,8th Pass
838,Post Graduate
839,Graduate
840,12th Pass
841,Graduate
842,Post Graduate
843,Graduate Professional
844,Graduate
845,Graduate
846,10th Pass
847,Graduate
848,10th Pass
849,10th Pass
850,Post Graduate
851,Graduate Professional
852,10th Pass
853,12th Pass
854,Graduate
855,12th Pass
856,Post Graduate
857,Post Graduate
858,Post Graduate
859,Post Graduate
860,Graduate
861,Post Graduate
862,Graduate Professional
863,Graduate Professional
864,10th Pass
865,Graduate
866,12th Pass
867,Graduate Professional
868,12th Pass
869,Graduate
870,Graduate
871,8th Pass
872,Others
873,12th Pass
874,Graduate
875,Graduate
876,10th Pass
877,Graduate
878,Post Graduate
879,Graduate
880,10th Pass
881,Post Graduate
882,Graduate
883,12th Pass
884,Post Graduate
885,Post Graduate
886,Post Graduate
887,Graduate
888,Graduate
889,10th Pass
890,5th Pass
891,Others
892,10th Pass
893,10th Pass
894,Others
895,Post Graduate
896,Graduate Professional
897,Post Graduate
898,10th Pass
899,12th Pass
900,Post Graduate
901,Post Graduate
902,8th Pass
903,12th Pass
904,Graduate
905,Post Graduate
906,Post Graduate
907,Graduate
908,10th Pass
909,Others
910,Post Graduate
911,12th Pass
912,Post Graduate
913,Graduate
914,Graduate
915,Post Graduate
916,Graduate
917,12th Pass
918,Post Graduate
919,12th Pass
920,Graduate
921,Post Graduate
922,Graduate
923,12th Pass
924,Post Graduate
925,Graduate
926,12th Pass
927,12th Pass
928,Graduate
929,10th Pass
930,Graduate
931,12th Pass
932,Graduate Professional
933,Post Graduate
934,Graduate
935,Graduate Professional
936,Post Graduate
937,Post Graduate
938,Graduate Professional
939,Graduate Professional
940,Graduate
941,Graduate
942,12th Pass
943,12th Pass
944,Post Graduate
945,12th Pass
946,Post Graduate
947,5th Pass
948,Graduate
949,Graduate Professional
950,Post Graduate
951,10th Pass
952,12th Pass
953,Graduate
954,12th Pass
955,Literate
956,Post Graduate
957,Graduate
958,10th Pass
959,Graduate
960,Graduate
961,12th Pass
962,Graduate
963,Graduate
964,12th Pass
965,Post Graduate
966,Graduate
967,Post Graduate
968,Graduate
969,12th Pass
970,12th Pass
971,5th Pass
972,Others
973,Graduate Professional
974,Others
975,12th Pass
976,Literate
977,Post Graduate
978,Graduate
979,Post Graduate
980,10th Pass
981,Literate
982,Graduate
983,12th Pass
984,Graduate
985,Post Graduate
986,Post Graduate
987,10th Pass
988,Graduate
989,Post Graduate
990,Post Graduate
991,Graduate
992,Graduate
993,Graduate
994,10th Pass
995,Graduate
996,12th Pass
997,Literate
998,10th Pass
999,12th Pass
1000,Post Graduate
1001,Graduate
1002,12th Pass
1003,12th Pass
1004,Graduate
1005,Post Graduate
1006,Post Graduate
1007,8th Pass
1008,Graduate
1009,12th Pass
1010,Doctorate
1011,Graduate Professional
1012,8th Pass
1013,Post Graduate
1014,Graduate Professional
1015,10th Pass
1016,Graduate
1017,Graduate Professional
1018,Graduate Professional
1019,Post Graduate
1020,Graduate
1021,Post Graduate
1022,Literate
1023,Graduate
1024,Graduate Professional
1025,Graduate Professional
1026,Others
1027,10th Pass
1028,Graduate
1029,Graduate Professional
1030,10th Pass
1031,Graduate Professional
1032,Graduate
1033,Post Graduate
1034,Graduate Professional
1035,Literate
1036,Post Graduate
1037,Post Graduate
1038,12th Pass
1039,Graduate
1040,Post Graduate
1041,12th Pass
1042,12th Pass
1043,Graduate Professional
1044,12th Pass
1045,Graduate
1046,Post Graduate
1047,Graduate Professional
1048,Graduate
1049,12th Pass
1050,Graduate
1051,Graduate Professional
1052,Graduate
1053,Graduate
1054,Post Graduate
1055,Graduate
1056,Graduate Professional
1057,Post Graduate
1058,Graduate
1059,12th Pass
1060,12th Pass
1061,Graduate Professional
1062,10th Pass
1063,12th Pass
1064,10th Pass
1065,Graduate
1066,12th Pass
1067,Graduate Professional
1068,12th Pass
1069,Post Graduate
1070,12th Pass
1071,8th Pass
1072,Graduate
1073,Post Graduate
1074,Post Graduate
1075,12th Pass
1076,12th Pass
1077,Graduate Professional
1078,Graduate
1079,Post Graduate
1080,Post Graduate
1081,Graduate
1082,Post Graduate
1083,Graduate Professional
1084,12th Pass
1085,10th Pass
1086,10th Pass
1087,Graduate
1088,12th Pass
1089,Graduate
1090,Graduate
1091,Graduate Professional
1092,Graduate
1093,Graduate
1094,Graduate
1095,Post Graduate
1096,Graduate
1097,10th Pass
1098,12th Pass
1099,Graduate Professional
1100,Graduate Professional
1101,Graduate Professional
1102,Doctorate
1103,12th Pass
1104,12th Pass
1105,Graduate
1106,Graduate
1107,Graduate
1108,Graduate
1109,Graduate
1110,12th Pass
1111,Graduate
1112,10th Pass
1113,Graduate
1114,Post Graduate
1115,10th Pass
1116,Post Graduate
1117,Graduate
1118,Doctorate
1119,Graduate Professional
1120,10th Pass
1121,Graduate
1122,Doctorate
1123,Post Graduate
1124,Graduate Professional
1125,8th Pass
1126,Graduate Professional
1127,Post Graduate
1128,Graduate Professional
1129,10th Pass
1130,12th Pass
1131,10th Pass
1132,Graduate
1133,Post Graduate
1134,Graduate
1135,Graduate
1136,12th Pass
1137,Post Graduate
1138,Post Graduate
1139,5th Pass
1140,12th Pass
1141,Post Graduate
1142,Graduate
1143,Post Graduate
1144,Graduate
1145,Post Graduate
1146,10th Pass
1147,10th Pass
1148,Graduate
1149,Others
1150,12th Pass
1151,Graduate
1152,Graduate
1153,Graduate Professional
1154,Graduate Professional
1155,Graduate
1156,Graduate
1157,10th Pass
1158,Graduate Professional
1159,Others
1160,Graduate
1161,Graduate
1162,Graduate
1163,Graduate
1164,Graduate
1165,Graduate
1166,12th Pass
1167,Post Graduate
1168,Graduate Professional
1169,Graduate Professional
1170,10th Pass
1171,12th Pass
1172,Others
1173,Graduate Professional
1174,Graduate
1175,Literate
1176,Graduate
1177,10th Pass
1178,12th Pass
1179,Graduate
1180,12th Pass
1181,12th Pass
1182,12th Pass
1183,Graduate
1184,10th Pass
1185,12th Pass
1186,Graduate
1187,Graduate
1188,Graduate
1189,Graduate
1190,Graduate Professional
1191,Post Graduate
1192,12th Pass
1193,Post Graduate
1194,Others
1195,Post Graduate
1196,10th Pass
1197,Graduate Professional
1198,12th Pass
1199,Graduate
1200,Graduate
1201,Graduate
1202,Post Graduate
1203,Post Graduate
1204,Graduate
1205,12th Pass
1206,Post Graduate
1207,12th Pass
1208,Post Graduate
1209,Post Graduate
1210,Post Graduate
1211,Post Graduate
1212,Post Graduate
1213,Post Graduate
1214,10th Pass
1215,Graduate
1216,Post Graduate
1217,10th Pass
1218,12th Pass
1219,Graduate
1220,Graduate Professional
1221,Others
1222,Literate
1223,Graduate
1224,Graduate Professional
1225,Graduate Professional
1226,Graduate
1227,Graduate
1228,Graduate
1229,12th Pass
1230,Post Graduate
1231,12th Pass
1232,Graduate Professional
1233,12th Pass
1234,10th Pass
1235,12th Pass
1236,Graduate Professional
1237,Graduate
1238,10th Pass
1239,Graduate Professional
1240,Post Graduate
1241,Graduate Professional
1242,12th Pass
1243,Graduate Professional
1244,10th Pass
1245,Graduate
1246,Post Graduate
1247,Graduate
1248,Post Graduate
1249,Post Graduate
1250,Graduate
1251,10th Pass
1252,Literate
1253,Post Graduate
1254,Post Graduate
1255,Post Graduate
1256,Graduate
1257,Others
1258,Graduate
1259,Post Graduate
1260,Post Graduate
1261,Graduate
1262,Post Graduate
1263,Graduate
1264,Graduate
1265,Post Graduate
1266,10th Pass
1267,Post Graduate
1268,Graduate Professional
1269,12th Pass
1270,Post Graduate
1271,Graduate
1272,12th Pass
1273,Literate
1274,Graduate Professional
1275,Post Graduate
1276,Graduate Professional
1277,Doctorate
1278,Graduate Professional
1279,Graduate
1280,Post Graduate
1281,Graduate
1282,Graduate
1283,Post Graduate
1284,Graduate Professional
1285,12th Pass
1286,12th Pass
1287,Post Graduate
1288,Graduate
1289,Post Graduate
1290,Graduate Professional
1291,Graduate
1292,Post Graduate
1293,12th Pass
1294,10th Pass
1295,12th Pass
1296,Graduate
1297,12th Pass
1298,Graduate Professional
1299,Graduate
1300,Post Graduate
1301,Graduate
1302,Graduate
1303,Graduate
1304,Post Graduate
1305,Post Graduate
1306,Graduate
1307,Graduate
1308,Post Graduate
1309,Post Graduate
1310,Graduate
1311,12th Pass
1312,12th Pass
1313,Graduate Professional
1314,12th Pass
1315,Graduate
1316,Graduate
1317,Post Graduate
1318,Graduate
1319,Graduate Professional
1320,10th Pass
1321,Graduate
1322,Graduate
1323,12th Pass
1324,Doctorate
1325,Post Graduate
1326,Graduate
1327,10th Pass
1328,Graduate
1329,Post Graduate
1330,Graduate
1331,Graduate
1332,12th Pass
1333,Post Graduate
1334,Graduate
1335,Graduate
1336,Post Graduate
1337,Graduate Professional
1338,Post Graduate
1339,Graduate Professional
1340,Post Graduate
1341,10th Pass
1342,12th Pass
1343,Graduate Professional
1344,12th Pass
1345,12th Pass
1346,Graduate Professional
1347,Post Graduate
1348,10th Pass
1349,Graduate
1350,Post Graduate
1351,Graduate
1352,Post Graduate
1353,Post Graduate
1354,Graduate Professional
1355,Graduate
1356,Post Graduate
1357,12th Pass
1358,Post Graduate
1359,Literate
1360,Graduate
1361,Graduate Professional
1362,10th Pass
1363,Post Graduate
1364,Post Graduate
1365,Graduate
1366,Graduate
1367,Graduate Professional
1368,Graduate
1369,10th Pass
1370,Graduate
1371,Graduate
1372,Post Graduate
1373,Post Graduate
